iter	Passed	Remaining
1681	8952	5359
1682	8957	5354
1683	8962	5349
1684	8967	5343
1685	8973	5338
1686	8978	5332
1687	8982	5326
1688	8988	5321
1689	8994	5316
1690	8999	5311
1691	9005	5306
1692	9010	5301
1693	9016	5296
1694	9021	5290
1695	9027	5285
1696	9033	5280
1697	9038	5275
1698	9044	5270
1699	9049	5264
1700	9055	5259
1701	9060	5254
1702	9066	5249
1703	9071	5244
1704	9077	5238
1705	9082	5233
1706	9087	5227
1707	9092	5222
1708	9096	5216
1709	9102	5211
1710	9107	5205
1711	9111	5200
1712	9116	5194
1713	9122	5189
1714	9127	5183
1715	9133	5178
1716	9138	5173
1717	9142	5167
1718	9147	5161
1719	9152	5156
1720	9156	5150
1721	9161	5144
1722	9166	5139
1723	9172	5134
1724	9176	5128
1725	9181	5122
1726	9186	5116
1727	9190	5111
1728	9195	5105
1729	9200	5100
1730	9205	5094
1731	9209	5088
1732	9214	5082
1733	9218	5077
1734	9223	5071
1735	9228	5065
1736	9232	5060
1737	9236	5054
1738	9241	5048
1739	9246	5042
1740	9250	5037
1741	9255	5031
1742	9261	5026
1743	9267	5021
1744	9273	5016
1745	9279	5011
1746	9285	5006
1747	9290	5001
1748	9296	4996
1749	9302	4991
1750	9308	4986
1751	9314	4981
1752	9320	4976
1753	9327	4971
1754	9332	4966
1755	9337	4961
1756	9343	4956
1757	9349	4951
1758	9355	4946
1759	9361	4941
1760	9367	4936
1761	9373	4931
1762	9379	4926
1763	9385	4921
1764	9391	4916
1765	9397	4911
1766	9403	4906
1767	9409	4901
1768	9414	4896
1769	9419	4890
1770	9424	4885
1771	9429	4879
1772	9435	4874
1773	9439	4868
1774	9445	4863
1775	9451	4858
1776	9455	4852
1777	9460	4847
1778	9464	4841
1779	9469	4835
1780	9474	4830
1781	9479	4824
1782	9483	4819
1783	9488	4813
1784	9493	4807
1785	9497	4802
1786	9502	4796
1787	9506	4790
1788	9512	4785
1789	9516	4779
1790	9521	4774
1791	9526	4768
1792	9530	4762
1793	9535	4756
1794	9540	4751
1795	9546	4746
1796	9551	4741
1797	9556	4735
1798	9561	4730
1799	9566	4724
1800	9572	4719
1801	9577	4714
1802	9583	4709
1803	9587	4703
1804	9592	4697
1805	9597	4692
1806	9601	4686
1807	9606	4680
1808	9610	4675
1809	9615	4669
1810	9621	4664
1811	9626	4659
1812	9632	4654
1813	9637	4648
1814	9643	4643
1815	9648	4638
1816	9654	4633
1817	9660	4628
1818	9665	4622
1819	9670	4617
1820	9676	4612
1821	9682	4607
1822	9688	4602
1823	9695	4597
1824	9701	4592
1825	9707	4587
1826	9713	4582
1827	9720	4578
1828	9727	4573
1829	9733	4568
1830	9740	4564
1831	9745	4558
1832	9751	4553
1833	9756	4548
1834	9761	4542
1835	9767	4538
1836	9772	4532
1837	9777	4527
1838	9784	4522
1839	9790	4517
1840	9796	4512
1841	9801	4507
1842	9807	4501
1843	9813	4496
1844	9818	4491
1845	9824	4486
1846	9829	4481
1847	9835	4475
1848	9840	4470
1849	9845	4465
1850	9850	4459
1851	9855	4454
1852	9861	4449
1853	9866	4443
1854	9872	4438
1855	9876	4432
1856	9881	4427
1857	9886	4421
1858	9891	4416
1859	9897	4411
1860	9902	4405
1861	9907	4400
1862	9912	4394
1863	9916	4389
1864	9921	4383
1865	9926	4377
1866	9931	4372
1867	9937	4367
1868	9942	4362
1869	9948	4357
1870	9953	4351
1871	9959	4346
1872	9963	4340
1873	9968	4335
1874	9972	4329
1875	9978	4324
1876	9982	4318
1877	9987	4312
1878	9992	4307
1879	9996	4301
1880	10001	4296
1881	10005	4290
1882	10010	4284
1883	10015	4279
1884	10019	4273
1885	10025	4268
1886	10029	4262
1887	10035	4257
1888	10039	4251
1889	10044	4246
1890	10049	4240
1891	10053	4235
1892	10059	4229
1893	10063	4224
1894	10068	4218
1895	10073	4213
1896	10078	4207
1897	10083	4202
1898	10088	4197
1899	10094	4191
1900	10098	4186
1901	10103	4180
1902	10108	4174
1903	10112	4169
1904	10117	4163
1905	10122	4158
1906	10127	4152
1907	10132	4147
1908	10137	4142
1909	10143	4136
1910	10148	4131
1911	10153	4126
1912	10159	4121
1913	10165	4116
1914	10171	4110
1915	10177	4105
1916	10183	4101
1917	10189	4095
1918	10194	4090
1919	10200	4085
1920	10205	4080
1921	10211	4075
1922	10217	4069
1923	10223	4064
1924	10228	4059
1925	10234	4054
1926	10240	4049
1927	10245	4044
1928	10250	4038
1929	10255	4033
1930	10260	4027
1931	10265	4022
1932	10270	4016
1933	10276	4011
1934	10281	4006
1935	10287	4001
1936	10292	3996
1937	10299	3991
1938	10303	3985
1939	10308	3979
1940	10313	3974
1941	10318	3968
1942	10323	3963
1943	10329	3958
1944	10334	3953
1945	10339	3947
1946	10344	3942
1947	10349	3936
1948	10354	3931
1949	10359	3926
1950	10364	3920
1951	10369	3915
1952	10374	3909
1953	10380	3904
1954	10385	3899
1955	10390	3893
1956	10396	3888
1957	10401	3883
1958	10406	3877
1959	10411	3872
1960	10416	3866
1961	10421	3861
1962	10426	3856
1963	10431	3850
1964	10436	3845
1965	10442	3840
1966	10447	3834
1967	10452	3829
1968	10457	3823
1969	10462	3818
1970	10468	3813
1971	10473	3808
1972	10479	3802
1973	10485	3797
1974	10490	3792
1975	10495	3787
1976	10500	3781
1977	10505	3776
1978	10510	3770
1979	10515	3765
1980	10520	3760
1981	10525	3754
1982	10530	3749
1983	10535	3743
1984	10540	3738
1985	10545	3732
1986	10551	3727
1987	10556	3722
1988	10561	3716
1989	10566	3711
1990	10571	3706
1991	10576	3700
1992	10582	3695
1993	10587	3690
1994	10592	3684
1995	10598	3679
1996	10603	3674
1997	10607	3668
1998	10613	3663
1999	10617	3657
2000	10622	3652
2001	10627	3647
2002	10632	3641
2003	10637	3636
2004	10643	3631
2005	10648	3625
2006	10654	3620
2007	10659	3615
2008	10665	3609
2009	10670	3604
2010	10675	3599
2011	10680	3593
2012	10686	3588
2013	10691	3583
2014	10696	3577
2015	10702	3572
2016	10708	3567
2017	10715	3562
2018	10720	3557
2019	10726	3552
2020	10733	3547
2021	10739	3542
2022	10745	3537
2023	10751	3532
2024	10757	3527
2025	10764	3522
2026	10770	3517
2027	10776	3512
2028	10782	3507
2029	10789	3502
2030	10795	3497
2031	10802	3492
2032	10808	3487
2033	10814	3482
2034	10821	3477
2035	10827	3472
2036	10833	3467
2037	10838	3462
2038	10844	3457
2039	10849	3451
2040	10855	3446
2041	10859	3440
2042	10864	3435
2043	10869	3430
2044	10874	3424
2045	10880	3419
2046	10885	3413
2047	10890	3408
2048	10895	3403
2049	10900	3397
2050	10904	3392
2051	10909	3386
2052	10913	3381
2053	10918	3375
2054	10923	3369
2055	10928	3364
2056	10932	3358
2057	10936	3353
2058	10941	3347
2059	10946	3342
2060	10950	3336
2061	10955	3331
2062	10960	3325
2063	10965	3320
2064	10969	3314
2065	10975	3309
2066	10980	3304
2067	10985	3298
2068	10991	3293
2069	10995	3288
2070	11001	3282
2071	11006	3277
2072	11011	3272
2073	11016	3266
2074	11021	3261
2075	11026	3255
2076	11030	3250
2077	11035	3244
2078	11040	3239
2079	11045	3233
2080	11050	3228
2081	11055	3223
2082	11060	3217
2083	11065	3212
2084	11070	3207
2085	11075	3201
2086	11080	3196
2087	11085	3190
2088	11090	3185
2089	11096	3180
2090	11102	3175
2091	11107	3169
2092	11112	3164
2093	11116	3158
2094	11121	3153
2095	11126	3147
2096	11131	3142
2097	11136	3137
2098	11142	3131
2099	11147	3126
2100	11152	3121
2101	11158	3115
2102	11163	3110
2103	11168	3105
2104	11173	3099
2105	11178	3094
2106	11183	3089
2107	11187	3083
2108	11192	3077
2109	11197	3072
2110	11201	3067
2111	11206	3061
2112	11211	3056
2113	11216	3050
2114	11221	3045
2115	11226	3039
2116	11230	3034
2117	11235	3029
2118	11240	3023
2119	11244	3018
2120	11249	3012
2121	11254	3007
2122	11258	3001
2123	11263	2996
2124	11268	2990
2125	11272	2985
2126	11278	2979
2127	11282	2974
2128	11287	2969
2129	11291	2963
2130	11296	2958
2131	11301	2952
2132	11305	2947
2133	11310	2941
2134	11314	2935
2135	11319	2930
2136	11324	2925
2137	11329	2919
2138	11334	2914
2139	11340	2909
2140	11345	2903
2141	11350	2898
2142	11355	2893
2143	11360	2887
2144	11366	2882
2145	11371	2877
2146	11376	2871
2147	11381	2866
2148	11386	2861
2149	11391	2855
2150	11396	2850
2151	11401	2845
2152	11405	2839
2153	11410	2834
2154	11414	2828
2155	11419	2823
2156	11424	2817
2157	11430	2812
2158	11436	2807
2159	11441	2802
2160	11448	2797
2161	11453	2791
2162	11458	2786
2163	11463	2781
2164	11469	2775
2165	11474	2770
2166	11480	2765
2167	11486	2760
2168	11491	2754
2169	11496	2749
2170	11502	2744
2171	11508	2739
2172	11514	2734
2173	11519	2728
2174	11523	2723
2175	11529	2718
2176	11535	2712
2177	11541	2707
2178	11546	2702
2179	11552	2697
2180	11558	2692
2181	11564	2686
2182	11570	2681
2183	11576	2676
2184	11581	2671
2185	11586	2666
2186	11591	2660
2187	11596	2655
2188	11601	2650
2189	11606	2644
2190	11611	2639
2191	11617	2633
2192	11621	2628
2193	11626	2623
2194	11632	2617
2195	11637	2612
2196	11642	2607
2197	11647	2601
2198	11652	2596
2199	11657	2591
2200	11662	2585
2201	11669	2580
2202	11674	2575
2203	11680	2570
2204	11684	2564
2205	11689	2559
2206	11693	2553
2207	11698	2548
2208	11702	2542
2209	11707	2537
2210	11712	2532
2211	11716	2526
2212	11720	2521
2213	11725	2515
2214	11729	2510
2215	11734	2504
2216	11739	2499
2217	11745	2494
2218	11749	2488
2219	11754	2483
2220	11759	2477
2221	11765	2472
2222	11770	2467
2223	11774	2461
2224	11779	2456
2225	11784	2451
2226	11788	2445
2227	11793	2440
2228	11798	2434
2229	11803	2429
2230	11808	2424
2231	11813	2418
2232	11818	2413
2233	11823	2408
2234	11827	2402
2235	11832	2397
2236	11837	2391
2237	11841	2386
2238	11846	2380
2239	11851	2375
2240	11857	2370
2241	11862	2365
2242	11866	2359
2243	11871	2354
2244	11877	2348
2245	11881	2343
2246	11887	2338
2247	11892	2332
2248	11897	2327
2249	11902	2322
2250	11907	2317
2251	11912	2311
2252	11917	2306
2253	11922	2300
2254	11927	2295
2255	11932	2290
2256	11937	2284
2257	11943	2279
2258	11948	2274
2259	11953	2268
2260	11957	2263
2261	11962	2258
2262	11968	2252
2263	11973	2247
2264	11977	2242
2265	11983	2237
2266	11989	2231
2267	11994	2226
2268	11999	2221
2269	12005	2215
2270	12010	2210
2271	12016	2205
2272	12021	2200
2273	12026	2194
2274	12032	2189
2275	12037	2184
2276	12042	2179
2277	12047	2173
2278	12052	2168
2279	12057	2162
2280	12062	2157
2281	12067	2152
2282	12073	2147
2283	12077	2141
2284	12082	2136
2285	12087	2130
2286	12092	2125
2287	12096	2120
2288	12101	2114
2289	12105	2109
2290	12110	2103
2291	12114	2098
2292	12119	2093
2293	12125	2087
2294	12129	2082
2295	12135	2077
2296	12139	2071
2297	12144	2066
2298	12149	2061
2299	12154	2055
2300	12159	2050
2301	12166	2045
2302	12172	2040
2303	12178	2035
2304	12184	2029
2305	12190	2024
2306	12195	2019
2307	12200	2014
2308	12205	2008
2309	12211	2003
2310	12216	1998
2311	12222	1992
2312	12227	1987
2313	12233	1982
2314	12240	1977
2315	12246	1972
2316	12252	1967
2317	12257	1961
2318	12263	1956
2319	12268	1951
2320	12274	1946
2321	12279	1940
2322	12285	1935
2323	12291	1930
2324	12297	1925
2325	12303	1920
2326	12309	1914
2327	12315	1909
2328	12321	1904
2329	12327	1899
2330	12332	1894
2331	12338	1888
2332	12344	1883
2333	12349	1878
2334	12355	1873
2335	12360	1867
2336	12366	1862
2337	12371	1857
2338	12376	1852
2339	12381	1846
2340	12386	1841
2341	12390	1835
2342	12395	1830
2343	12400	1825
2344	12405	1819
2345	12410	1814
2346	12415	1809
2347	12420	1803
2348	12425	1798
2349	12431	1793
2350	12436	1788
2351	12442	1782
2352	12447	1777
2353	12452	1772
2354	12457	1766
2355	12462	1761
2356	12467	1756
2357	12471	1750
2358	12476	1745
2359	12481	1739
2360	12485	1734
2361	12490	1729
2362	12495	1723
2363	12500	1718
2364	12505	1713
2365	12509	1707
2366	12514	1702
2367	12518	1697
2368	12523	1691
2369	12528	1686
2370	12532	1680
2371	12537	1675
2372	12542	1670
2373	12546	1664
2374	12552	1659
2375	12557	1654
2376	12563	1648
2377	12568	1643
2378	12574	1638
2379	12580	1633
2380	12586	1628
2381	12592	1622
2382	12598	1617
2383	12603	1612
2384	12609	1607
2385	12615	1602
2386	12621	1596
2387	12627	1591
2388	12632	1586
2389	12637	1581
2390	12643	1575
2391	12649	1570
2392	12655	1565
2393	12661	1560
2394	12666	1554
2395	12671	1549
2396	12676	1544
2397	12682	1539
2398	12687	1533
2399	12693	1528
2400	12698	1523
2401	12704	1517
2402	12709	1512
2403	12714	1507
2404	12720	1502
2405	12725	1496
2406	12730	1491
2407	12735	1486
2408	12740	1480
2409	12745	1475
2410	12750	1470
2411	12755	1464
2412	12760	1459
2413	12766	1454
2414	12771	1448
2415	12775	1443
2416	12780	1438
2417	12784	1432
2418	12789	1427
2419	12794	1422
2420	12799	1416
2421	12805	1411
2422	12811	1406
2423	12817	1401
2424	12822	1395
2425	12829	1390
2426	12835	1385
2427	12841	1380
2428	12846	1375
2429	12852	1369
2430	12858	1364
2431	12864	1359
2432	12870	1354
2433	12876	1349
2434	12881	1343
2435	12887	1338
2436	12892	1333
2437	12898	1327
2438	12904	1322
2439	12910	1317
2440	12915	1312
2441	12921	1307
2442	12927	1301
2443	12933	1296
2444	12938	1291
2445	12944	1286
2446	12950	1280
2447	12955	1275
2448	12960	1270
2449	12965	1264
2450	12970	1259
2451	12975	1254
2452	12980	1248
2453	12985	1243
2454	12990	1238
2455	12995	1232
2456	13000	1227
2457	13005	1222
2458	13011	1217
2459	13018	1211
2460	13024	1206
2461	13029	1201
2462	13035	1196
2463	13040	1190
2464	13055	1186
2465	13060	1181
2466	13066	1175
2467	13071	1170
2468	13076	1165
2469	13081	1159
2470	13085	1154
2471	13090	1149
2472	13095	1143
2473	13100	1138
2474	13105	1133
2475	13110	1127
2476	13116	1122
2477	13122	1117
2478	13128	1112
2479	13133	1106
2480	13139	1101
2481	13144	1096
2482	13151	1091
2483	13158	1085
2484	13164	1080
2485	13169	1075
2486	13175	1070
2487	13181	1064
2488	13187	1059
2489	13194	1054
2490	13201	1049
2491	13208	1044
2492	13215	1039
2493	13221	1033
2494	13227	1028
2495	13233	1023
2496	13238	1017
2497	13243	1012
2498	13249	1007
2499	13256	1002
2500	13262	996
2501	13268	991
2502	13273	986
2503	13278	981
2504	13283	975
2505	13288	970
2506	13294	965
2507	13299	959
2508	13305	954
2509	13311	949
2510	13317	944
2511	13323	938
2512	13330	933
2513	13336	928
2514	13341	923
2515	13346	917
2516	13352	912
2517	13358	907
2518	13364	901
2519	13371	896
2520	13378	891
2521	13386	886
2522	13392	881
2523	13397	875
2524	13402	870
2525	13408	865
2526	13414	859
2527	13420	854
2528	13426	849
2529	13432	844
2530	13438	838
2531	13444	833
2532	13450	828
2533	13456	823
2534	13463	817
2535	13469	812
2536	13474	807
2537	13480	802
2538	13487	796
2539	13493	791
2540	13499	786
2541	13505	781
2542	13511	775
2543	13516	770
2544	13522	765
2545	13527	759
2546	13532	754
2547	13539	749
2548	13544	743
2549	13550	738
2550	13555	733
2551	13560	727
2552	13565	722
2553	13570	717
2554	13575	711
2555	13580	706
2556	13585	701
2557	13590	696
2558	13595	690
2559	13600	685
2560	13606	680
2561	13611	674
2562	13616	669
2563	13621	664
2564	13627	658
2565	13633	653
2566	13638	648
2567	13644	642
2568	13650	637
2569	13656	632
2570	13663	627
2571	13668	621
2572	13675	616
2573	13680	611
2574	13686	605
2575	13693	600
2576	13699	595
2577	13705	590
2578	13712	584
2579	13719	579
2580	13725	574
2581	13731	569
2582	13737	563
2583	13744	558
2584	13749	553
2585	13755	547
2586	13761	542
2587	13767	537
2588	13773	532
2589	13780	526
2590	13785	521
2591	13790	516
2592	13795	510
2593	13801	505
2594	13806	500
2595	13812	494
2596	13819	489
2597	13825	484
2598	13830	478
2599	13835	473
2600	13840	468
2601	13845	462
2602	13849	457
2603	13854	452
2604	13859	446
2605	13863	441
2606	13868	436
2607	13873	430
2608	13877	425
2609	13882	420
2610	13888	414
2611	13892	409
2612	13897	404
2613	13902	398
2614	13907	393
2615	13911	388
2616	13917	382
2617	13923	377
2618	13930	372
2619	13935	367
2620	13941	361
2621	13947	356
2622	13952	351
2623	13957	345
2624	13964	340
2625	13970	335
2626	13976	329
2627	13982	324
2628	13988	319
2629	13994	313
2630	14001	308
2631	14007	303
2632	14013	298
2633	14021	292
2634	14028	287
2635	14035	282
2636	14042	276
2637	14049	271
2638	14056	266
2639	14062	261
2640	14069	255
2641	14076	250
2642	14081	245
2643	14087	239
2644	14094	234
2645	14100	229
2646	14107	223
2647	14112	218
2648	14118	213
2649	14125	207
2650	14130	202
2651	14135	197
2652	14142	191
2653	14148	186
2654	14155	181
2655	14161	175
2656	14168	170
2657	14176	165
2658	14183	160
2659	14189	154
2660	14195	149
2661	14201	144
2662	14206	138
2663	14212	133
2664	14217	128
2665	14223	122
2666	14231	117
2667	14236	112
2668	14243	106
2669	14250	101
2670	14255	96
2671	14263	90
2672	14269	85
2673	14277	80
2674	14283	74
2675	14290	69
2676	14296	64
2677	14302	58
2678	14308	53
2679	14314	48
2680	14320	42
2681	14325	37
2682	14330	32
2683	14336	26
2684	14342	21
2685	14347	16
2686	14352	10
2687	14358	5
2688	14364	0
