iter	Passed	Remaining
870	60373	147571
871	60439	147493
872	60503	147412
873	60568	147332
874	60640	147269
875	60704	147186
876	60767	147103
877	60829	147016
878	60889	146924
879	60947	146828
880	61017	146760
881	61079	146674
882	61145	146596
883	61205	146504
884	61268	146420
885	61328	146330
886	61403	146273
887	61468	146195
888	61528	146103
889	61592	146022
890	61654	145936
891	61716	145850
892	61775	145756
893	61835	145666
894	61894	145574
895	61955	145485
896	62022	145411
897	62087	145331
898	62152	145253
899	62214	145166
900	62276	145081
901	62337	144993
902	62397	144902
903	62459	144817
904	62522	144733
905	62590	144661
906	62655	144584
907	62718	144500
908	62782	144420
909	62846	144339
910	62901	144237
911	62965	144158
912	63035	144090
913	63105	144023
914	63176	143960
915	63258	143920
916	63333	143863
917	63400	143790
918	63463	143707
919	63524	143620
920	63587	143538
921	63698	143562
922	63769	143499
923	63837	143428
924	63902	143348
925	63964	143264
926	64024	143174
927	64089	143095
928	64164	143040
929	64287	143092
930	64361	143032
931	64453	143014
932	64527	142956
933	64588	142868
934	64651	142785
935	64712	142699
936	64795	142661
937	64971	142826
938	65267	143255
939	65388	143297
940	65490	143300
941	65582	143279
942	65654	143214
943	65720	143136
944	65787	143061
945	65847	142971
946	65909	142884
947	65973	142802
948	66040	142728
949	66104	142646
950	66187	142606
951	66270	142565
952	66330	142474
953	66412	142432
954	66504	142410
955	66592	142380
956	66688	142366
957	66767	142317
958	66845	142263
959	66911	142186
960	66974	142103
961	67037	142019
962	67097	141928
963	67158	141840
964	67224	141763
965	67287	141680
966	67349	141595
967	67420	141527
968	67487	141451
969	67550	141369
970	67618	141295
971	67678	141206
972	67742	141125
973	67818	141067
974	67878	140977
975	67940	140893
976	68001	140805
977	68062	140717
978	68123	140631
979	68188	140551
980	68251	140468
981	68317	140392
982	68381	140311
983	68449	140237
984	68512	140155
985	68576	140075
986	68641	139994
987	68704	139912
988	68763	139821
989	68822	139730
990	68881	139639
991	68946	139561
992	69012	139484
993	69086	139424
994	69147	139338
995	69215	139264
996	69273	139173
997	69336	139090
998	69405	139018
999	69471	138943
1000	69537	138865
1001	69601	138785
1002	69662	138700
1003	69723	138613
1004	69784	138527
1005	69844	138439
1006	69909	138361
1007	69970	138275
1008	70032	138191
1009	70099	138116
1010	70163	138036
1011	70228	137958
1012	70290	137874
1013	70349	137784
1014	70414	137707
1015	70476	137623
1016	70536	137536
1017	70601	137458
1018	70671	137389
1019	70733	137305
1020	70800	137232
1021	70860	137144
1022	70922	137061
1023	70985	136980
1024	71052	136905
1025	71113	136821
1026	71174	136735
1027	71239	136658
1028	71300	136571
1029	71365	136495
1030	71470	136494
1031	71555	136453
1032	71621	136378
1033	71685	136298
1034	71744	136210
1035	71810	136134
1036	71870	136048
1037	71931	135963
1038	71996	135885
1039	72058	135802
1040	72120	135719
1041	72190	135651
1042	72253	135569
1043	72311	135480
1044	72369	135390
